building_id,timestamp,power_consumption,temperature,humidity,occupancy,floor,room_type
B003,2023-01-31 08:00:00,52.75,11.1,48.4,62.6,3,office
B003,2023-01-31 09:00:00,75.66,1.9,45.0,77.9,3,office
B003,2023-01-31 10:00:00,71.13,7.0,52.1,100.0,3,office
B003,2023-01-31 11:00:00,90.65,9.0,48.2,82.3,3,office
B003,2023-01-31 12:00:00,90.31,4.5,23.5,81.2,3,office
B003,2023-01-31 13:00:00,48.82,2.6,25.9,34.8,3,office
B003,2023-01-31 14:00:00,51.3,9.8,59.9,62.8,3,office
B003,2023-01-31 15:00:00,59.97,-1.1,64.4,49.5,3,office
B003,2023-01-31 16:00:00,94.33,8.0,38.1,100.0,3,office
B003,2023-01-31 17:00:00,86.48,7.3,52.1,67.4,3,office
B003,2023-01-31 18:00:00,78.22,0.9,57.5,76.1,3,office
B003,2023-01-31 19:00:00,19.92,8.9,62.4,3.3,3,office
B003,2023-01-31 20:00:00,32.53,3.0,36.5,16.4,3,office
B003,2023-01-31 21:00:00,26.61,0.6,49.8,4.0,3,office
B003,2023-01-31 22:00:00,28.27,7.4,63.8,8.1,3,office
B003,2023-01-31 23:00:00,4.91,2.1,23.1,8.2,3,office
B003,2023-02-01 00:00:00,2.37,6.1,20.0,6.8,3,office
B003,2023-02-01 01:00:00,7.06,2.5,37.0,12.6,3,office
B003,2023-02-01 02:00:00,0.0,2.5,46.1,9.8,3,office
B003,2023-02-01 03:00:00,13.46,1.4,38.0,12.1,3,office
B003,2023-02-01 04:00:00,12.65,3.5,20.0,13.0,3,office
B003,2023-02-01 05:00:00,20.13,6.6,72.1,21.5,3,office
B003,2023-02-01 06:00:00,8.62,6.8,30.0,10.3,3,office
B003,2023-02-01 07:00:00,5.77,7.0,59.2,5.3,3,office
B003,2023-02-01 08:00:00,117.82,2.5,70.9,100.0,3,office
B003,2023-02-01 09:00:00,49.94,7.1,75.9,54.5,3,office
B003,2023-02-01 10:00:00,102.39,9.5,46.4,85.7,3,office
B003,2023-02-01 11:00:00,75.59,-1.0,57.0,78.2,3,office
B003,2023-02-01 12:00:00,54.46,10.9,70.1,76.7,3,office
B003,2023-02-01 13:00:00,114.35,2.9,28.5,87.9,3,office
B003,2023-02-01 14:00:00,59.58,4.8,61.9,68.8,3,office
B003,2023-02-01 15:00:00,72.06,0.8,36.6,70.7,3,office
B003,2023-02-01 16:00:00,101.76,3.8,46.8,74.2,3,office
B003,2023-02-01 17:00:00,69.75,1.9,52.1,96.5,3,office
B003,2023-02-01 18:00:00,90.39,2.5,42.1,91.3,3,office
B003,2023-02-01 19:00:00,48.8,6.0,45.6,15.6,3,office
B003,2023-02-01 20:00:00,37.56,5.4,62.5,17.2,3,office
B003,2023-02-01 21:00:00,15.0,6.7,61.2,11.1,3,office
B003,2023-02-01 22:00:00,36.46,5.4,20.0,12.7,3,office
B003,2023-02-01 23:00:00,6.56,5.7,61.9,18.3,3,office
B003,2023-02-02 00:00:00,12.56,5.2,35.2,8.9,3,office
B003,2023-02-02 01:00:00,6.24,9.2,49.0,17.0,3,office
B003,2023-02-02 02:00:00,7.45,3.8,80.0,10.1,3,office
B003,2023-02-02 03:00:00,3.1,3.5,31.4,11.2,3,office
B003,2023-02-02 04:00:00,10.88,3.3,39.7,14.4,3,office
B003,2023-02-02 05:00:00,11.36,8.2,30.3,9.5,3,office
B003,2023-02-02 06:00:00,16.19,4.9,62.5,0.6,3,office
B003,2023-02-02 07:00:00,4.79,-2.3,39.5,8.1,3,office
B003,2023-02-02 08:00:00,64.54,7.5,57.8,64.8,3,office
B003,2023-02-02 09:00:00,47.47,1.8,33.4,53.6,3,office
B003,2023-02-02 10:00:00,92.0,8.1,66.1,92.7,3,office
B003,2023-02-02 11:00:00,86.79,2.3,42.0,77.4,3,office
B003,2023-02-02 12:00:00,77.86,5.3,43.5,74.5,3,office
B003,2023-02-02 13:00:00,126.85,7.4,40.8,100.0,3,office
B003,2023-02-02 14:00:00,88.37,10.9,48.1,76.8,3,office
B003,2023-02-02 15:00:00,62.45,8.9,52.4,65.5,3,office
B003,2023-02-02 16:00:00,73.13,4.5,37.0,55.4,3,office
B003,2023-02-02 17:00:00,46.07,2.5,28.7,65.4,3,office
B003,2023-02-02 18:00:00,83.79,5.6,58.8,62.8,3,office
B003,2023-02-02 19:00:00,19.5,5.3,75.0,6.4,3,office
B003,2023-02-02 20:00:00,26.88,0.5,30.1,7.5,3,office
B003,2023-02-02 21:00:00,31.38,5.0,61.9,11.4,3,office
B003,2023-02-02 22:00:00,32.27,7.6,30.2,9.4,3,office
B003,2023-02-02 23:00:00,3.47,9.0,30.4,12.0,3,office
B003,2023-02-03 00:00:00,15.53,4.7,38.1,7.4,3,office
B003,2023-02-03 01:00:00,8.23,7.6,77.1,19.7,3,office
B003,2023-02-03 02:00:00,5.22,4.4,25.6,6.5,3,office
B003,2023-02-03 03:00:00,14.26,8.1,73.1,6.6,3,office
B003,2023-02-03 04:00:00,19.44,4.7,61.3,16.2,3,office
B003,2023-02-03 05:00:00,8.03,5.5,31.8,10.3,3,office
B003,2023-02-03 06:00:00,5.06,4.0,33.4,9.0,3,office
B003,2023-02-03 07:00:00,2.89,11.6,53.6,4.5,3,office
B003,2023-02-03 08:00:00,103.01,4.9,39.4,100.0,3,office
B003,2023-02-03 09:00:00,106.25,6.8,53.9,59.0,3,office
B003,2023-02-03 10:00:00,66.52,2.8,43.9,87.4,3,office
B003,2023-02-03 11:00:00,117.83,3.1,60.3,71.8,3,office
B003,2023-02-03 12:00:00,56.62,2.3,80.0,76.7,3,office
B003,2023-02-03 13:00:00,127.19,3.8,28.1,100.0,3,office
B003,2023-02-03 14:00:00,72.02,7.2,25.0,84.1,3,office
B003,2023-02-03 15:00:00,76.79,9.2,45.1,52.7,3,office
B003,2023-02-03 16:00:00,77.25,6.9,39.3,62.7,3,office
B003,2023-02-03 17:00:00,71.15,3.9,30.4,100.0,3,office
B003,2023-02-03 18:00:00,59.43,3.3,58.7,54.2,3,office
B003,2023-02-03 19:00:00,27.99,5.0,28.1,13.3,3,office
B003,2023-02-03 20:00:00,39.05,4.3,34.7,9.8,3,office
B003,2023-02-03 21:00:00,27.28,10.6,56.6,5.8,3,office
B003,2023-02-03 22:00:00,30.95,7.0,68.6,7.4,3,office
B003,2023-02-03 23:00:00,5.55,8.3,55.9,11.9,3,office
B003,2023-02-04 00:00:00,0.0,5.7,30.7,7.9,3,office
B003,2023-02-04 01:00:00,1.58,1.3,21.0,11.5,3,office
B003,2023-02-04 02:00:00,3.28,6.2,35.9,7.3,3,office
B003,2023-02-04 03:00:00,0.0,8.5,20.0,8.4,3,office
B003,2023-02-04 04:00:00,2.54,4.8,68.9,6.1,3,office
B003,2023-02-04 05:00:00,0.0,5.8,60.0,7.7,3,office
B003,2023-02-04 06:00:00,3.75,7.9,56.6,11.4,3,office
B003,2023-02-04 07:00:00,1.98,0.2,39.9,9.3,3,office
B003,2023-02-04 08:00:00,13.55,4.8,61.7,5.3,3,office
B003,2023-02-04 09:00:00,7.1,8.4,20.0,14.5,3,office
B003,2023-02-04 10:00:00,17.12,6.9,52.8,15.0,3,office
B003,2023-02-04 11:00:00,10.71,2.7,71.3,16.9,3,office
B003,2023-02-04 12:00:00,20.13,7.4,67.7,10.6,3,office
B003,2023-02-04 13:00:00,26.34,2.7,50.8,16.4,3,office
B003,2023-02-04 14:00:00,12.84,11.2,39.7,12.4,3,office
B003,2023-02-04 15:00:00,17.89,4.9,43.2,5.6,3,office
B003,2023-02-04 16:00:00,6.95,10.7,80.0,0.0,3,office
B003,2023-02-04 17:00:00,19.18,-0.7,57.4,9.1,3,office
B003,2023-02-04 18:00:00,10.33,3.9,60.4,9.8,3,office
B003,2023-02-04 19:00:00,18.2,9.9,69.6,12.0,3,office
B003,2023-02-04 20:00:00,16.74,9.1,43.0,14.0,3,office
B003,2023-02-04 21:00:00,16.11,5.2,54.2,13.6,3,office
B003,2023-02-04 22:00:00,4.9,4.4,50.1,13.9,3,office
B003,2023-02-04 23:00:00,10.92,10.3,76.6,19.2,3,office
B003,2023-02-05 00:00:00,0.0,2.4,20.0,7.7,3,office
B003,2023-02-05 01:00:00,1.89,11.3,59.3,7.2,3,office
B003,2023-02-05 02:00:00,4.02,6.0,43.9,12.5,3,office
B003,2023-02-05 03:00:00,0.0,3.0,55.1,5.0,3,office
B003,2023-02-05 04:00:00,0.0,3.3,57.0,14.4,3,office
B003,2023-02-05 05:00:00,8.52,0.7,60.4,7.5,3,office
B003,2023-02-05 06:00:00,2.84,6.0,53.7,6.0,3,office
B003,2023-02-05 07:00:00,0.81,11.9,45.3,12.3,3,office
B003,2023-02-05 08:00:00,13.03,-0.3,36.8,1.0,3,office
B003,2023-02-05 09:00:00,23.52,3.9,53.6,11.5,3,office
B003,2023-02-05 10:00:00,24.38,3.2,46.2,7.8,3,office
B003,2023-02-05 11:00:00,16.29,6.1,45.6,13.0,3,office
B003,2023-02-05 12:00:00,17.94,6.3,62.0,13.5,3,office
B003,2023-02-05 13:00:00,9.24,4.0,31.7,17.6,3,office
B003,2023-02-05 14:00:00,17.72,3.2,64.5,16.6,3,office
B003,2023-02-05 15:00:00,16.32,3.9,61.8,15.5,3,office
B003,2023-02-05 16:00:00,27.4,-0.1,36.8,11.6,3,office
B003,2023-02-05 17:00:00,9.98,5.0,37.1,10.3,3,office
B003,2023-02-05 18:00:00,13.24,4.8,61.1,2.4,3,office
B003,2023-02-05 19:00:00,9.17,3.7,38.3,10.4,3,office
B003,2023-02-05 20:00:00,1.4,7.7,31.4,6.8,3,office
B003,2023-02-05 21:00:00,10.52,4.8,64.2,10.6,3,office
B003,2023-02-05 22:00:00,21.53,-1.1,50.1,9.4,3,office
B003,2023-02-05 23:00:00,0.0,4.9,20.0,14.8,3,office
B003,2023-02-06 00:00:00,12.17,7.2,72.1,8.3,3,office
B003,2023-02-06 01:00:00,11.42,7.3,66.5,19.1,3,office
B003,2023-02-06 02:00:00,8.75,5.2,49.1,7.8,3,office
B003,2023-02-06 03:00:00,4.84,5.1,71.5,10.9,3,office
B003,2023-02-06 04:00:00,5.88,1.8,52.4,17.5,3,office
B003,2023-02-06 05:00:00,7.6,3.4,53.1,10.3,3,office
B003,2023-02-06 06:00:00,16.29,1.8,44.7,12.9,3,office
B003,2023-02-06 07:00:00,7.44,5.7,43.2,10.9,3,office
B003,2023-02-06 08:00:00,96.66,0.9,36.3,82.5,3,office
B003,2023-02-06 09:00:00,66.66,6.5,49.0,85.3,3,office
B003,2023-02-06 10:00:00,42.19,10.1,49.0,61.4,3,office
B003,2023-02-06 11:00:00,58.6,3.6,40.7,49.3,3,office
B003,2023-02-06 12:00:00,52.31,-0.2,50.5,57.1,3,office
B003,2023-02-06 13:00:00,81.81,5.7,80.0,77.9,3,office
B003,2023-02-06 14:00:00,105.01,10.7,72.0,76.8,3,office
B003,2023-02-06 15:00:00,68.11,3.6,43.4,99.3,3,office
B003,2023-02-06 16:00:00,124.98,3.0,56.0,100.0,3,office
B003,2023-02-06 17:00:00,87.0,4.5,60.9,95.0,3,office
B003,2023-02-06 18:00:00,119.67,1.0,56.1,100.0,3,office
B003,2023-02-06 19:00:00,24.37,6.4,26.3,4.7,3,office
B003,2023-02-06 20:00:00,25.74,11.2,70.8,14.6,3,office
B003,2023-02-06 21:00:00,29.42,5.2,58.7,4.2,3,office
B003,2023-02-06 22:00:00,30.72,6.1,30.0,12.0,3,office
B003,2023-02-06 23:00:00,7.48,4.1,29.6,7.6,3,office
B003,2023-02-07 00:00:00,10.95,-1.6,51.8,0.0,3,office
B003,2023-02-07 01:00:00,4.37,4.6,28.4,13.2,3,office
B003,2023-02-07 02:00:00,11.43,5.9,69.6,8.2,3,office
B003,2023-02-07 03:00:00,14.95,5.0,78.3,8.4,3,office
B003,2023-02-07 04:00:00,0.0,6.6,56.0,6.1,3,office
B003,2023-02-07 05:00:00,1.09,2.9,72.8,13.5,3,office
B003,2023-02-07 06:00:00,4.08,8.7,61.6,2.3,3,office
B003,2023-02-07 07:00:00,10.69,1.7,47.2,14.2,3,office
B003,2023-02-07 08:00:00,68.62,1.7,48.6,75.1,3,office
B003,2023-02-07 09:00:00,85.38,5.9,44.7,62.5,3,office
B003,2023-02-07 10:00:00,104.48,5.2,65.5,79.2,3,office
B003,2023-02-07 11:00:00,62.38,0.8,59.6,100.0,3,office
B003,2023-02-07 12:00:00,87.68,4.9,46.6,67.4,3,office
B003,2023-02-07 13:00:00,74.8,1.0,56.9,83.0,3,office
B003,2023-02-07 14:00:00,78.8,5.9,46.3,66.2,3,office
B003,2023-02-07 15:00:00,69.74,5.4,48.9,100.0,3,office
B003,2023-02-07 16:00:00,102.79,4.9,53.0,71.3,3,office
B003,2023-02-07 17:00:00,30.51,4.2,71.1,50.1,3,office
B003,2023-02-07 18:00:00,61.48,2.3,48.7,84.8,3,office
B003,2023-02-07 19:00:00,17.16,3.7,37.0,10.0,3,office
B003,2023-02-07 20:00:00,27.28,6.5,34.6,11.3,3,office
B003,2023-02-07 21:00:00,29.93,3.4,33.7,10.9,3,office
B003,2023-02-07 22:00:00,31.79,5.5,33.1,8.9,3,office
B003,2023-02-07 23:00:00,21.44,6.1,78.2,8.9,3,office
B003,2023-02-08 00:00:00,7.32,4.8,48.4,13.0,3,office
B003,2023-02-08 01:00:00,0.0,11.2,67.2,4.0,3,office
B003,2023-02-08 02:00:00,11.73,1.5,77.6,13.8,3,office
B003,2023-02-08 03:00:00,6.66,1.3,20.0,14.4,3,office
B003,2023-02-08 04:00:00,8.81,4.9,64.6,10.6,3,office
B003,2023-02-08 05:00:00,0.0,5.6,52.5,16.8,3,office
B003,2023-02-08 06:00:00,4.0,3.6,65.9,11.9,3,office
B003,2023-02-08 07:00:00,4.83,3.5,44.8,11.4,3,office
B003,2023-02-08 08:00:00,87.46,5.5,36.4,78.5,3,office
B003,2023-02-08 09:00:00,76.94,-0.1,28.4,83.9,3,office
B003,2023-02-08 10:00:00,92.37,0.0,53.5,82.3,3,office
B003,2023-02-08 11:00:00,78.93,2.6,67.9,100.0,3,office
B003,2023-02-08 12:00:00,89.33,5.7,80.0,70.8,3,office
B003,2023-02-08 13:00:00,77.98,6.5,51.0,79.3,3,office
B003,2023-02-08 14:00:00,69.14,4.6,50.8,65.9,3,office
B003,2023-02-08 15:00:00,130.64,9.3,30.0,100.0,3,office
B003,2023-02-08 16:00:00,71.71,6.1,53.8,90.4,3,office
B003,2023-02-08 17:00:00,61.58,1.5,60.1,56.3,3,office
B003,2023-02-08 18:00:00,55.58,4.2,50.1,59.7,3,office
B003,2023-02-08 19:00:00,28.86,4.2,26.6,7.9,3,office
B003,2023-02-08 20:00:00,42.77,3.9,46.1,10.1,3,office
B003,2023-02-08 21:00:00,16.88,7.3,32.6,9.6,3,office
B003,2023-02-08 22:00:00,21.31,7.2,56.0,6.8,3,office
B003,2023-02-08 23:00:00,3.47,2.8,45.5,6.1,3,office
B003,2023-02-09 00:00:00,9.07,-2.6,68.9,10.1,3,office
B003,2023-02-09 01:00:00,6.33,0.8,57.5,15.7,3,office
B003,2023-02-09 02:00:00,6.07,5.2,49.3,7.3,3,office
B003,2023-02-09 03:00:00,7.22,3.8,80.0,14.2,3,office
B003,2023-02-09 04:00:00,5.25,6.4,63.7,3.7,3,office
B003,2023-02-09 05:00:00,1.23,3.1,46.6,3.8,3,office
B003,2023-02-09 06:00:00,3.09,6.5,76.4,11.7,3,office
B003,2023-02-09 07:00:00,12.21,10.2,78.5,11.3,3,office
B003,2023-02-09 08:00:00,105.29,3.2,64.2,70.9,3,office
B003,2023-02-09 09:00:00,76.9,7.3,60.1,58.5,3,office
B003,2023-02-09 10:00:00,79.2,5.7,53.8,86.7,3,office
B003,2023-02-09 11:00:00,111.28,2.9,52.2,100.0,3,office
B003,2023-02-09 12:00:00,97.74,0.3,41.8,87.5,3,office
B003,2023-02-09 13:00:00,111.88,7.1,36.7,100.0,3,office
B003,2023-02-09 14:00:00,100.51,7.2,45.5,100.0,3,office
B003,2023-02-09 15:00:00,66.95,2.3,54.8,56.7,3,office
B003,2023-02-09 16:00:00,82.64,2.2,78.5,86.8,3,office
B003,2023-02-09 17:00:00,111.26,6.9,45.4,93.9,3,office
B003,2023-02-09 18:00:00,65.4,3.9,53.4,67.0,3,office
B003,2023-02-09 19:00:00,27.74,-2.8,27.8,12.2,3,office
B003,2023-02-09 20:00:00,22.41,5.6,59.9,10.3,3,office
B003,2023-02-09 21:00:00,45.13,6.3,46.8,5.7,3,office
B003,2023-02-09 22:00:00,35.34,7.4,50.5,1.2,3,office
B003,2023-02-09 23:00:00,10.79,6.2,65.8,11.8,3,office
B003,2023-02-10 00:00:00,7.25,6.7,40.1,14.7,3,office
B003,2023-02-10 01:00:00,12.76,4.5,58.3,13.8,3,office
B003,2023-02-10 02:00:00,4.55,3.2,75.1,11.7,3,office
B003,2023-02-10 03:00:00,0.76,4.7,40.1,16.4,3,office
B003,2023-02-10 04:00:00,6.14,6.4,72.5,2.6,3,office
B003,2023-02-10 05:00:00,2.11,11.9,40.9,13.4,3,office
B003,2023-02-10 06:00:00,5.04,0.1,22.5,9.3,3,office
B003,2023-02-10 07:00:00,16.95,4.8,68.3,11.9,3,office
B003,2023-02-10 08:00:00,99.51,3.6,58.2,70.1,3,office
B003,2023-02-10 09:00:00,85.37,15.5,36.4,83.2,3,office
B003,2023-02-10 10:00:00,99.21,-1.6,58.1,93.6,3,office
B003,2023-02-10 11:00:00,56.02,11.5,40.8,61.5,3,office
B003,2023-02-10 12:00:00,65.87,0.2,65.6,100.0,3,office
B003,2023-02-10 13:00:00,86.5,12.1,67.3,97.4,3,office
B003,2023-02-10 14:00:00,63.36,6.3,35.3,78.1,3,office
B003,2023-02-10 15:00:00,70.91,7.0,77.5,97.0,3,office
B003,2023-02-10 16:00:00,118.63,6.2,71.9,98.2,3,office
B003,2023-02-10 17:00:00,109.89,6.1,64.5,78.0,3,office
B003,2023-02-10 18:00:00,63.01,-2.3,57.1,84.1,3,office
B003,2023-02-10 19:00:00,34.61,4.3,64.9,10.2,3,office
B003,2023-02-10 20:00:00,38.2,6.0,58.4,17.0,3,office
B003,2023-02-10 21:00:00,10.49,5.6,64.0,12.0,3,office
B003,2023-02-10 22:00:00,19.04,8.7,34.4,3.1,3,office
B003,2023-02-10 23:00:00,14.96,2.7,65.4,4.3,3,office
B003,2023-02-11 00:00:00,8.85,9.6,30.3,12.3,3,office
B003,2023-02-11 01:00:00,0.23,4.1,40.8,5.7,3,office
B003,2023-02-11 02:00:00,0.0,6.2,64.6,8.5,3,office
B003,2023-02-11 03:00:00,8.84,4.5,80.0,3.3,3,office
B003,2023-02-11 04:00:00,0.0,-0.8,25.3,12.2,3,office
B003,2023-02-11 05:00:00,0.0,9.1,32.2,7.8,3,office
B003,2023-02-11 06:00:00,1.65,1.4,63.9,4.8,3,office
B003,2023-02-11 07:00:00,0.7,5.4,49.2,8.3,3,office
B003,2023-02-11 08:00:00,20.49,7.1,80.0,8.1,3,office
B003,2023-02-11 09:00:00,17.57,3.9,35.9,20.4,3,office
B003,2023-02-11 10:00:00,27.11,1.2,34.3,14.2,3,office
B003,2023-02-11 11:00:00,14.09,9.6,42.1,9.0,3,office
B003,2023-02-11 12:00:00,10.74,7.0,54.0,14.5,3,office
B003,2023-02-11 13:00:00,28.61,6.2,74.2,12.9,3,office
B003,2023-02-11 14:00:00,4.06,-0.8,49.3,0.9,3,office
B003,2023-02-11 15:00:00,13.82,1.6,40.9,1.6,3,office
B003,2023-02-11 16:00:00,19.73,4.8,20.9,11.1,3,office
B003,2023-02-11 17:00:00,13.59,2.7,52.3,10.8,3,office
B003,2023-02-11 18:00:00,10.04,11.3,74.3,8.2,3,office
B003,2023-02-11 19:00:00,12.07,5.9,64.4,12.6,3,office
B003,2023-02-11 20:00:00,12.65,5.0,48.5,10.4,3,office
B003,2023-02-11 21:00:00,15.33,10.1,41.7,18.4,3,office
B003,2023-02-11 22:00:00,9.56,7.8,37.0,22.7,3,office
B003,2023-02-11 23:00:00,7.85,9.7,51.6,7.2,3,office
B003,2023-02-12 00:00:00,0.12,0.2,33.4,8.1,3,office
B003,2023-02-12 01:00:00,0.3,9.0,52.2,9.0,3,office
B003,2023-02-12 02:00:00,1.61,7.1,46.0,8.0,3,office
B003,2023-02-12 03:00:00,1.51,3.7,59.1,10.7,3,office
B003,2023-02-12 04:00:00,8.18,3.5,67.9,8.3,3,office
B003,2023-02-12 05:00:00,8.8,11.2,53.2,13.0,3,office
B003,2023-02-12 06:00:00,0.0,10.5,39.7,3.6,3,office
B003,2023-02-12 07:00:00,1.87,3.6,74.9,8.2,3,office
B003,2023-02-12 08:00:00,8.58,8.7,44.4,10.7,3,office
B003,2023-02-12 09:00:00,10.65,0.3,55.5,15.2,3,office
B003,2023-02-12 10:00:00,11.07,9.8,52.6,11.6,3,office
B003,2023-02-12 11:00:00,11.53,5.9,49.0,15.6,3,office
B003,2023-02-12 12:00:00,3.19,11.7,42.8,13.0,3,office
B003,2023-02-12 13:00:00,19.76,3.5,20.1,14.0,3,office
B003,2023-02-12 14:00:00,31.12,1.5,57.2,16.0,3,office
B003,2023-02-12 15:00:00,2.94,5.7,55.1,8.3,3,office
B003,2023-02-12 16:00:00,2.24,2.4,79.1,9.2,3,office
B003,2023-02-12 17:00:00,18.15,2.2,20.0,8.9,3,office
B003,2023-02-12 18:00:00,20.47,5.4,72.2,13.2,3,office
B003,2023-02-12 19:00:00,7.95,10.9,48.3,6.4,3,office
B003,2023-02-12 20:00:00,0.65,6.7,20.0,6.3,3,office
B003,2023-02-12 21:00:00,16.47,2.9,35.8,8.3,3,office
B003,2023-02-12 22:00:00,5.97,-1.2,58.8,3.9,3,office
B003,2023-02-12 23:00:00,0.0,4.0,47.5,17.8,3,office
B003,2023-02-13 00:00:00,14.46,5.8,59.6,6.5,3,office
B003,2023-02-13 01:00:00,12.59,6.1,24.8,21.7,3,office
B003,2023-02-13 02:00:00,2.99,5.5,55.3,10.4,3,office
B003,2023-02-13 03:00:00,0.42,5.4,54.8,10.3,3,office
B003,2023-02-13 04:00:00,6.16,3.9,38.7,10.6,3,office
B003,2023-02-13 05:00:00,5.15,7.1,49.3,7.5,3,office
B003,2023-02-13 06:00:00,6.35,6.0,32.9,18.3,3,office
B003,2023-02-13 07:00:00,0.0,11.3,63.9,5.0,3,office
B003,2023-02-13 08:00:00,68.58,2.6,56.4,88.2,3,office
B003,2023-02-13 09:00:00,79.21,0.1,45.7,80.0,3,office
B003,2023-02-13 10:00:00,104.58,5.2,22.6,72.9,3,office
B003,2023-02-13 11:00:00,66.77,2.2,40.9,100.0,3,office
B003,2023-02-13 12:00:00,75.23,3.4,51.2,63.1,3,office
B003,2023-02-13 13:00:00,55.46,8.7,59.2,84.9,3,office
B003,2023-02-13 14:00:00,96.28,1.4,50.6,74.4,3,office
B003,2023-02-13 15:00:00,109.14,10.5,42.5,98.4,3,office
B003,2023-02-13 16:00:00,61.08,4.8,49.8,62.8,3,office
B003,2023-02-13 17:00:00,49.67,4.7,45.9,57.4,3,office
B003,2023-02-13 18:00:00,90.07,4.1,37.0,70.1,3,office
B003,2023-02-13 19:00:00,37.19,2.9,40.8,15.1,3,office
B003,2023-02-13 20:00:00,21.67,2.8,77.9,8.6,3,office
B003,2023-02-13 21:00:00,27.8,5.6,63.7,7.2,3,office
B003,2023-02-13 22:00:00,29.63,6.1,43.4,16.3,3,office
B003,2023-02-13 23:00:00,7.53,4.0,20.7,9.6,3,office
B003,2023-02-14 00:00:00,0.0,4.4,30.0,6.7,3,office
B003,2023-02-14 01:00:00,8.91,2.1,80.0,12.1,3,office
B003,2023-02-14 02:00:00,8.28,-0.3,46.9,14.5,3,office
B003,2023-02-14 03:00:00,5.22,4.6,43.6,2.7,3,office
B003,2023-02-14 04:00:00,4.17,7.1,48.2,14.4,3,office
B003,2023-02-14 05:00:00,1.68,10.4,37.5,13.1,3,office
B003,2023-02-14 06:00:00,1.07,6.8,33.4,4.3,3,office
B003,2023-02-14 07:00:00,6.97,8.8,62.6,14.9,3,office
B003,2023-02-14 08:00:00,83.09,2.0,54.6,76.4,3,office
B003,2023-02-14 09:00:00,92.15,9.6,54.3,95.8,3,office
B003,2023-02-14 10:00:00,82.74,3.7,38.9,86.5,3,office
B003,2023-02-14 11:00:00,80.42,-2.5,80.0,84.4,3,office
B003,2023-02-14 12:00:00,124.69,8.2,65.7,77.1,3,office
B003,2023-02-14 13:00:00,89.51,4.5,61.7,69.0,3,office
B003,2023-02-14 14:00:00,87.59,4.1,51.8,93.1,3,office
B003,2023-02-14 15:00:00,62.94,6.7,65.4,53.0,3,office
B003,2023-02-14 16:00:00,72.92,3.7,27.5,73.5,3,office
B003,2023-02-14 17:00:00,55.75,3.1,73.9,74.5,3,office
B003,2023-02-14 18:00:00,116.0,9.7,36.5,87.8,3,office
B003,2023-02-14 19:00:00,33.39,3.4,58.1,6.9,3,office
B003,2023-02-14 20:00:00,25.23,9.1,31.7,11.9,3,office
B003,2023-02-14 21:00:00,34.16,1.0,62.8,12.4,3,office
B003,2023-02-14 22:00:00,18.83,3.7,48.1,2.1,3,office
B003,2023-02-14 23:00:00,18.4,7.4,73.4,9.0,3,office
B003,2023-02-15 00:00:00,3.16,2.9,40.2,7.1,3,office
B003,2023-02-15 01:00:00,7.69,4.2,20.9,8.1,3,office
B003,2023-02-15 02:00:00,0.0,10.8,45.5,13.8,3,office
B003,2023-02-15 03:00:00,1.34,-3.8,47.6,9.1,3,office
B003,2023-02-15 04:00:00,8.66,3.2,36.7,6.9,3,office
B003,2023-02-15 05:00:00,0.32,3.9,60.4,12.1,3,office
B003,2023-02-15 06:00:00,11.89,2.3,49.1,10.6,3,office
B003,2023-02-15 07:00:00,6.59,9.2,42.1,4.4,3,office
B003,2023-02-15 08:00:00,107.15,8.4,36.4,93.1,3,office
B003,2023-02-15 09:00:00,117.15,8.2,37.3,100.0,3,office
B003,2023-02-15 10:00:00,79.47,2.6,49.0,77.3,3,office
B003,2023-02-15 11:00:00,85.67,6.5,76.1,73.8,3,office
B003,2023-02-15 12:00:00,42.12,6.6,57.8,42.7,3,office
B003,2023-02-15 13:00:00,71.31,3.2,31.7,74.8,3,office
B003,2023-02-15 14:00:00,83.53,8.9,52.9,100.0,3,office
B003,2023-02-15 15:00:00,55.59,4.7,55.1,92.3,3,office
B003,2023-02-15 16:00:00,82.48,7.3,51.0,70.2,3,office
B003,2023-02-15 17:00:00,86.53,5.9,63.3,69.1,3,office
B003,2023-02-15 18:00:00,95.48,6.0,46.9,79.2,3,office
B003,2023-02-15 19:00:00,32.7,6.8,71.1,11.0,3,office
B003,2023-02-15 20:00:00,29.36,4.2,47.5,11.8,3,office
B003,2023-02-15 21:00:00,28.02,4.1,41.8,0.0,3,office
B003,2023-02-15 22:00:00,22.38,5.0,49.5,9.5,3,office
B003,2023-02-15 23:00:00,8.74,-0.3,71.0,16.5,3,office
B003,2023-02-16 00:00:00,4.63,4.6,46.7,14.9,3,office
B003,2023-02-16 01:00:00,7.84,3.6,55.5,16.0,3,office
B003,2023-02-16 02:00:00,7.15,5.6,65.4,12.4,3,office
B003,2023-02-16 03:00:00,12.16,7.4,54.5,9.4,3,office
B003,2023-02-16 04:00:00,9.37,6.8,52.4,12.8,3,office
B003,2023-02-16 05:00:00,2.83,2.5,45.1,2.8,3,office
B003,2023-02-16 06:00:00,18.28,6.7,64.8,13.0,3,office
B003,2023-02-16 07:00:00,17.38,7.4,55.3,14.3,3,office
B003,2023-02-16 08:00:00,104.0,4.3,59.4,69.5,3,office
B003,2023-02-16 09:00:00,111.56,7.9,57.6,97.8,3,office
B003,2023-02-16 10:00:00,64.53,5.8,66.0,83.8,3,office
